country,year,commodity_group,commodity_group_label,flow,metric,unit,total_import_value,nordic_core_import_value,nordic_core_share,nordic_extended_import_value,nordic_extended_share,nordic_core_partner_codes,nordic_extended_partner_codes,source_name,dataset_or_table_id,source_raw_file,status,notes
FI,2006,fish_seafood,Fish and seafood,imports,Import value,1000 EUR,185343,135167,0.72928,135230,0.72962,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2006,fruit_veg,Fruit and vegetables,imports,Import value,1000 EUR,408659,14015,0.034295,14015,0.034295,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2006,meat,Meat and meat preparations,imports,Import value,1000 EUR,117108,38819,0.33148,38819,0.33148,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2006,selected_food_basket,Selected food basket,imports,Import value,1000 EUR,999947,303132,0.303148,303195,0.303211,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2007,cereals,Cereals and cereal preparations,imports,Import value,1000 EUR,33827,3305,0.097703,3305,0.097703,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2007,dairy_eggs,Dairy products and eggs,imports,Import value,1000 EUR,197229,79542,0.403298,79542,0.403298,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2007,fats_oils,Fats and oils,imports,Import value,1000 EUR,101723,37801,0.371607,37801,0.371607,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2007,fish_seafood,Fish and seafood,imports,Import value,1000 EUR,211876,147641,0.696827,147946,0.698267,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2007,fruit_veg,Fruit and vegetables,imports,Import value,1000 EUR,460818,17423,0.037809,17423,0.037809,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2007,meat,Meat and meat preparations,imports,Import value,1000 EUR,129785,33132,0.255284,33132,0.255284,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2007,selected_food_basket,Selected food basket,imports,Import value,1000 EUR,1135258,318844,0.280856,319149,0.281125,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2008,cereals,Cereals and cereal preparations,imports,Import value,1000 EUR,52612,603,0.011461,603,0.011461,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2008,dairy_eggs,Dairy products and eggs,imports,Import value,1000 EUR,235780,82748,0.350954,82748,0.350954,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2008,fats_oils,Fats and oils,imports,Import value,1000 EUR,154423,55015,0.356262,55015,0.356262,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2008,fish_seafood,Fish and seafood,imports,Import value,1000 EUR,213006,140926,0.661606,141408,0.663869,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2008,fruit_veg,Fruit and vegetables,imports,Import value,1000 EUR,484388,22431,0.046308,22431,0.046308,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2008,meat,Meat and meat preparations,imports,Import value,1000 EUR,144787,33072,0.228418,33072,0.228418,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2008,selected_food_basket,Selected food basket,imports,Import value,1000 EUR,1284996,334795,0.260542,335277,0.260917,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2009,cereals,Cereals and cereal preparations,imports,Import value,1000 EUR,35465,488,0.01376,488,0.01376,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2009,dairy_eggs,Dairy products and eggs,imports,Import value,1000 EUR,247745,94051,0.379628,94051,0.379628,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2009,fats_oils,Fats and oils,imports,Import value,1000 EUR,200250,44129,0.22037,44129,0.22037,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2009,fish_seafood,Fish and seafood,imports,Import value,1000 EUR,224576,157094,0.699514,157855,0.702902,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2009,fruit_veg,Fruit and vegetables,imports,Import value,1000 EUR,481316,28164,0.058515,28164,0.058515,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2009,meat,Meat and meat preparations,imports,Import value,1000 EUR,135193,24960,0.184625,24960,0.184625,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2009,selected_food_basket,Selected food basket,imports,Import value,1000 EUR,1324545,348886,0.263401,349647,0.263975,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2010,cereals,Cereals and cereal preparations,imports,Import value,1000 EUR,28929,4610,0.159356,4610,0.159356,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2010,dairy_eggs,Dairy products and eggs,imports,Import value,1000 EUR,259763,90083,0.346789,90083,0.346789,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2010,fats_oils,Fats and oils,imports,Import value,1000 EUR,338066,47685,0.141052,47685,0.141052,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2010,fish_seafood,Fish and seafood,imports,Import value,1000 EUR,273522,195634,0.71524,196312,0.717719,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2010,fruit_veg,Fruit and vegetables,imports,Import value,1000 EUR,505075,28278,0.055988,28278,0.055988,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2010,meat,Meat and meat preparations,imports,Import value,1000 EUR,153359,26220,0.170971,26220,0.170971,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2010,selected_food_basket,Selected food basket,imports,Import value,1000 EUR,1558714,392510,0.251817,393188,0.252252,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2011,cereals,Cereals and cereal preparations,imports,Import value,1000 EUR,32580,5228,0.160467,5228,0.160467,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2011,dairy_eggs,Dairy products and eggs,imports,Import value,1000 EUR,321328,110955,0.345301,110955,0.345301,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2011,fats_oils,Fats and oils,imports,Import value,1000 EUR,281411,50393,0.179073,50393,0.179073,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2011,fish_seafood,Fish and seafood,imports,Import value,1000 EUR,310041,217906,0.70283,219645,0.708439,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2011,fruit_veg,Fruit and vegetables,imports,Import value,1000 EUR,549639,37294,0.067852,37294,0.067852,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2011,meat,Meat and meat preparations,imports,Import value,1000 EUR,189029,32611,0.172519,32611,0.172519,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2011,selected_food_basket,Selected food basket,imports,Import value,1000 EUR,1684028,454387,0.269822,456126,0.270854,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
