theme,series_family,series_id,country,commodity_group,commodity_group_label,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,share_of_selected_food_basket,selected_food_basket_total,code_family,source_code_rule,coverage,comparability,notes
trade,food_group_import_value_monthly,dk_dairy_eggs_imports,DK,dairy_eggs,Dairy products and eggs,StatBank imports and exports SITC,SITC2R4,2022-12,monthly,imports,Import value,"DKK 1,000",747968.000,,,SITC Rev.4 top-level,SITC 02,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,dk_fats_oils_imports,DK,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,2022-12,monthly,imports,Import value,"DKK 1,000",499901.000,,,SITC Rev.4 top-level,SITC 41 + 42 + 43,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,dk_fish_seafood_imports,DK,fish_seafood,Fish and seafood,StatBank imports and exports SITC,SITC2R4,2022-12,monthly,imports,Import value,"DKK 1,000",1929381.000,,,SITC Rev.4 top-level,SITC 03,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_fruit_veg_imports,DK,fruit_veg,Fruit and vegetables,StatBank imports and exports SITC,SITC2R4,2022-12,monthly,imports,Import value,"DKK 1,000",1086406.000,,,SITC Rev.4 top-level,SITC 05,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,dk_meat_imports,DK,meat,Meat and meat preparations,StatBank imports and exports SITC,SITC2R4,2022-12,monthly,imports,Import value,"DKK 1,000",985453.000,,,SITC Rev.4 top-level,SITC 01,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_cereals_imports,DK,cereals,Cereals and cereal preparations,StatBank imports and exports SITC,SITC2R4,2023-01,monthly,imports,Import value,"DKK 1,000",617130.000,,,SITC Rev.4 top-level,SITC 04,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_dairy_eggs_imports,DK,dairy_eggs,Dairy products and eggs,StatBank imports and exports SITC,SITC2R4,2023-01,monthly,imports,Import value,"DKK 1,000",661502.000,,,SITC Rev.4 top-level,SITC 02,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,dk_fats_oils_imports,DK,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,2023-01,monthly,imports,Import value,"DKK 1,000",614180.000,,,SITC Rev.4 top-level,SITC 41 + 42 + 43,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,dk_fish_seafood_imports,DK,fish_seafood,Fish and seafood,StatBank imports and exports SITC,SITC2R4,2023-01,monthly,imports,Import value,"DKK 1,000",1832526.000,,,SITC Rev.4 top-level,SITC 03,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_fruit_veg_imports,DK,fruit_veg,Fruit and vegetables,StatBank imports and exports SITC,SITC2R4,2023-01,monthly,imports,Import value,"DKK 1,000",1185110.000,,,SITC Rev.4 top-level,SITC 05,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,dk_meat_imports,DK,meat,Meat and meat preparations,StatBank imports and exports SITC,SITC2R4,2023-01,monthly,imports,Import value,"DKK 1,000",994075.000,,,SITC Rev.4 top-level,SITC 01,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_cereals_imports,DK,cereals,Cereals and cereal preparations,StatBank imports and exports SITC,SITC2R4,2023-02,monthly,imports,Import value,"DKK 1,000",619363.000,,,SITC Rev.4 top-level,SITC 04,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_dairy_eggs_imports,DK,dairy_eggs,Dairy products and eggs,StatBank imports and exports SITC,SITC2R4,2023-02,monthly,imports,Import value,"DKK 1,000",695008.000,,,SITC Rev.4 top-level,SITC 02,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,dk_fats_oils_imports,DK,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,2023-02,monthly,imports,Import value,"DKK 1,000",433659.000,,,SITC Rev.4 top-level,SITC 41 + 42 + 43,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,dk_fish_seafood_imports,DK,fish_seafood,Fish and seafood,StatBank imports and exports SITC,SITC2R4,2023-02,monthly,imports,Import value,"DKK 1,000",1631853.000,,,SITC Rev.4 top-level,SITC 03,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_fruit_veg_imports,DK,fruit_veg,Fruit and vegetables,StatBank imports and exports SITC,SITC2R4,2023-02,monthly,imports,Import value,"DKK 1,000",1160443.000,,,SITC Rev.4 top-level,SITC 05,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,dk_meat_imports,DK,meat,Meat and meat preparations,StatBank imports and exports SITC,SITC2R4,2023-02,monthly,imports,Import value,"DKK 1,000",862233.000,,,SITC Rev.4 top-level,SITC 01,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_cereals_imports,DK,cereals,Cereals and cereal preparations,StatBank imports and exports SITC,SITC2R4,2023-03,monthly,imports,Import value,"DKK 1,000",726439.000,,,SITC Rev.4 top-level,SITC 04,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_dairy_eggs_imports,DK,dairy_eggs,Dairy products and eggs,StatBank imports and exports SITC,SITC2R4,2023-03,monthly,imports,Import value,"DKK 1,000",802970.000,,,SITC Rev.4 top-level,SITC 02,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,dk_fats_oils_imports,DK,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,2023-03,monthly,imports,Import value,"DKK 1,000",511807.000,,,SITC Rev.4 top-level,SITC 41 + 42 + 43,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,dk_fish_seafood_imports,DK,fish_seafood,Fish and seafood,StatBank imports and exports SITC,SITC2R4,2023-03,monthly,imports,Import value,"DKK 1,000",1903896.000,,,SITC Rev.4 top-level,SITC 03,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_fruit_veg_imports,DK,fruit_veg,Fruit and vegetables,StatBank imports and exports SITC,SITC2R4,2023-03,monthly,imports,Import value,"DKK 1,000",1420345.000,,,SITC Rev.4 top-level,SITC 05,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,dk_meat_imports,DK,meat,Meat and meat preparations,StatBank imports and exports SITC,SITC2R4,2023-03,monthly,imports,Import value,"DKK 1,000",1206646.000,,,SITC Rev.4 top-level,SITC 01,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_cereals_imports,DK,cereals,Cereals and cereal preparations,StatBank imports and exports SITC,SITC2R4,2023-04,monthly,imports,Import value,"DKK 1,000",584563.000,,,SITC Rev.4 top-level,SITC 04,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table.
trade,food_group_import_value_monthly,dk_dairy_eggs_imports,DK,dairy_eggs,Dairy products and eggs,StatBank imports and exports SITC,SITC2R4,2023-04,monthly,imports,Import value,"DKK 1,000",695257.000,,,SITC Rev.4 top-level,SITC 02,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,dk_fats_oils_imports,DK,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,2023-04,monthly,imports,Import value,"DKK 1,000",425344.000,,,SITC Rev.4 top-level,SITC 41 + 42 + 43,"rest of world, imports, border crossing principle",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Monthly coverage starts in 2022 in the ready SITC table. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
