url,title,author_institution,year,country,doc_type,theme,priority,download_status,local_path,next_action,origin_files,origin_entity_ids,sources_count
https://www.landbruksdirektoratet.no/nb/skogbruk/eus-avskogingsforordning-eudr,EUDR og norsk dagligvare,EU / norsk implementering,2025,NO,juridisk,,,untracked,,,src/lib/data/reports.ts,juridisk-eudr-norge-2025,2
https://www.lantmannen.com,Lantmaennen,,,SE,cooperative,,,untracked,,,src/lib/data/actors.ts,actor-lantmaennen,2
https://www.livsmedelsverket.se,Livsmedelsverket,,,SE,regulator,,,untracked,,,src/lib/data/actors.ts,actor-livsmedelsverket,2
https://www.ljusgarda.se,Ljusgårda AB (PIVOT),,,SE,corporate,,,untracked,,,src/lib/data/actors.ts,actor-ljusgarda,2
https://www.mara.fi,MaRa,,,FI,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-mara,2
https://www.martinservera.se,Martin & Servera,,,SE,company,,,untracked,,,src/lib/data/actors.ts,actor-martin-servera,2
https://www.mast.is,MAST,,,IS,regulator,,,untracked,,,src/lib/data/actors.ts,actor-mast,2
https://www.matsentralen.no,Matsentralen Norge,,,NO,ngo,,,untracked,,,src/lib/data/actors.ts,actor-matsentralen,2
https://www.matsmart.se,Motatos (Matsmart),,,SE,corporate,,,untracked,,,src/lib/data/actors.ts,actor-motatos,2
https://www.mattilsynet.no,Mattilsynet,,,NO,regulator,,,untracked,,,src/lib/data/actors.ts,actor-mattilsynet,2
https://www.matvett.no,Matvett AS,,,NO,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-matvett,2
https://www.melta.is,Melta,,,IS,corporate,,,untracked,,,src/lib/data/actors.ts,actor-melta,2
https://www.menon.no,Menon Economics,,,NO,consulting,,,untracked,,,src/lib/data/actors.ts,actor-menon,2
https://www.menon.no/wp-content/uploads/2022-68-EMV-og-innovasjon-i-dagligvare.pdf,Menon — EMV og Innovasjon,Menon Economics,2022,NO,konsulentrapport,,,untracked,,,src/lib/data/reports.ts,menon-emv-innovasjon,2
https://www.nature-energy.com,Nature Energy (Shell Biogas),,,DK,biogas-operator,,,untracked,,,src/lib/data/actors.ts,actor-nature-energy-shell,2
https://www.nature.com/articles/s43016-023-00734-9,Circularity in Europe strengthens the sustainability of global food systems; van Zanten Nature Food 2023,van Zanten et al.,2023,,forskning; insight-source,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-43; src-73,4
https://www.nhh.no,NHH FOOD Research Centre,,,NO,research,,,untracked,,,src/lib/data/actors.ts,actor-nhh-food,2
https://www.nhh.no/contentassets/36d52bb70566431483b8cda67cf6f995/icas-fall-i-norge---skulstad--svensson-v24.pdf,ICAs fall i Norge,Skulstad & Svensson / NHH,2024,,thesis,,,untracked,,,src/lib/data/theses.ts,skulstad-svensson-2024,2
https://www.nhh.no/contentassets/36d52bb70566431483b8cda67cf6f995/tjostheim--hasle_offentlig-versjon.pdf,Lavprissegmentets utvikling i det norske dagligvaremarkedet,Hasle & Tjostheim / NHH,2024,,thesis,,,untracked,,,src/lib/data/theses.ts,hasle-tjostheim-2024,2
https://www.nhh.no/contentassets/398b849b83b24d43995c73b0919b01f8/nilsen_paulsen_pass-through-av-ravarepriser-for-kakao--og-kaffeprodukter.pdf,Pass-through av ravarepriser for kakao- og kaffeprodukter,Nilsen & Paulsen / NHH,2025,,thesis,,,untracked,,,src/lib/data/theses.ts,nilsen-paulsen-2025,2
https://www.nhh.no/contentassets/4c75bee2502f412fad66c9ad9ab96154/fretheimrodnova-etableringshindringer-var-2020_isf_mro-2.pdf,Etableringshindringer i dagligvaremarkedet: Lokale reguleringer som etableringshindring,Fretheim & Rodnova / NHH,2020,,thesis,,,untracked,,,src/lib/data/theses.ts,fretheim-rodnova-2020,2
https://www.nhh.no/contentassets/4c75bee2502f412fad66c9ad9ab96154/importvern_til_godkjenning---sensurert-adobe.pdf,Importvernets pavirkning pa konsentrasjonen i leverandorleddet,Martens & Norum / NHH,2020,,thesis,,,untracked,,,src/lib/data/theses.ts,martens-norum-2020,2
https://www.nhh.no/contentassets/4c75bee2502f412fad66c9ad9ab96154/thesis_food_ng_meile_uniform_pricing_public_version.pdf,Uniform Pricing in Norwegian Grocery Retail,Meile / NHH,2020,,thesis,,,untracked,,,src/lib/data/theses.ts,meile-2020,2
https://www.nhh.no/contentassets/6547405137a14bf4afcad1355d45a1be/lidl-selmani--forre-h23.pdf,Hvorfor mislyktes Lidl med a etablere seg pa det norske markedet?,Selmani & Forre / NHH,2023,,thesis,,,untracked,,,src/lib/data/theses.ts,selmani-forre-2023,2
https://www.nhh.no/contentassets/ef25235953bd4af58671fa1bd5771495/drager-og-vagene.pdf,Markedskonsentrasjon i Skandinavia,Drager & Vagene / NHH,2017,,thesis,,,untracked,,,src/lib/data/theses.ts,drager-vagene-2017,2
https://www.nhh.no/en/employees/faculty/oystein-foros/,NHH/Foros: Vertikal integrasjon i media og dagligvare,NHH — Norges Handelshoyskole,2025,NO,akademia,,,untracked,,,src/lib/data/reports.ts,akademia-nhh-foros-media-2025,2
https://www.nhh.no/en/research-centres/food/,Media attention and price competition: Evidence from Norwegian grocery retailing; NHH: Butikkstruktur og lokal konkurranse; NHH: Matboersens historie og matprisdannelse,"Foros, Friberg, Kind, Shaffer & Steen; NHH — Norges Handelshoyskole",2023; 2024; 2025,NO,akademia; rapport,,,untracked,,,src/lib/data/reports.ts; src/lib/data/sources.ts,akademia-nhh-butikkstruktur-2024; akademia-nhh-matbors-historie; src-20,5
https://www.nhomd.no,NHO Mat og Drikke,,,NO,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-nho-mat-og-drikke,2
https://www.nhoreiseliv.no,NHO Reiseliv,,,NO,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-nho-reiseliv,2
https://www.nib.int,Nordic Investment Bank,,,NO,funder,,,untracked,,,src/lib/data/actors.ts,actor-nib,2
https://www.nibio.no,NIBIO,,,NO,research,,,untracked,,,src/lib/data/actors.ts,actor-nibio,2
https://www.nibio.no/tema/landbruksokonomi/selvforsyningsgrad-og-engrosforbruk,NIBIO: Norsk selvforsyningsgrad 2026,NIBIO (Norsk institutt for biookonomi),2026,NO,beredskap,,,untracked,,,src/lib/data/reports.ts,beredskap-nibio-selvforsyning-2026,2
https://www.nmbu.no,NMBU Food Systems Group,,,NO,research,,,untracked,,,src/lib/data/actors.ts,actor-nmbu,2
https://www.nmbu.no/om/ansatte/hanne-fjerdingby-olsen,NMBU profil Hanne Fjerdingby Olsen,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-91,2
https://www.norden.org,Nordisk Ministerrad,,,DK,policy-body,,,untracked,,,src/lib/data/actors.ts,actor-nordisk-ministerrad,2
https://www.norden.org/en/declaration/policy-commitment-reducing-food-waste-green-nordic-region,Nordic Co-operation: Reducing food waste,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-88,2
https://www.norden.org/en/nordic-food-policy-lab,Nordic Food Policy Lab,,,DK,policy-body,,,untracked,,,src/lib/data/actors.ts,actor-nordic-food-policy-lab,2
https://www.nordicinnovation.org,Nordic Innovation,,,NO,funder,,,untracked,,,src/lib/data/actors.ts,actor-nordic-innovation,2
https://www.norgesgruppen.no,NorgesGruppen,,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-norgesgruppen,2
https://www.norgesgruppen.no/globalassets/finansiell-informasjon/rapporter/2024/ng_ars--og-barekraftsrapport-2024.pdf,NorgesGruppen Aarsrapport 2024,NorgesGruppen ASA,2024,NO,bransje,,,untracked,,,src/lib/data/reports.ts,norgesgruppen-2024-25,2
https://www.norgesgruppen.no/om-oss/rapporter/,Års- og bærekraftsrapport 2024 / Halvårsrapport 2025,NorgesGruppen ASA,2025,,årsrapport,,,untracked,,,src/lib/data/sources.ts,src-17,2
https://www.norskgjenvinning.no,Norsk Gjenvinning (NG Nordic),,,NO,waste-operator,,,untracked,,,src/lib/data/actors.ts,actor-norsk-gjenvinning,2
https://www.nortura.no,Nortura,,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-nortura,2
https://www.oatly.com,Oatly AB,,,SE,corporate,,,untracked,,,src/lib/data/actors.ts,actor-oatly,2
https://www.orkla.no,Orkla,,,NO,producer,,,untracked,,,src/lib/data/actors.ts,actor-orkla,2
https://www.oslomet.no/om/sifo,SIFO / OsloMet,,,NO,research,,,untracked,,,src/lib/data/actors.ts,actor-sifo,2
https://www.oslomet.no/om/sifo/publikasjoner,SIFO: Retail media og forbrukermakt,SIFO / OsloMet,2025,NO,akademia,,,untracked,,,src/lib/data/reports.ts,akademia-sifo-retail-media-2025,2
https://www.palpa.fi,Suomen Palautuspakkaus Oy (PALPA),,,FI,deposit-system,,,untracked,,,src/lib/data/actors.ts,actor-palpa,2
https://www.pantamera.nu,Returpack AB (Pantamera),,,SE,deposit-system,,,untracked,,,src/lib/data/actors.ts,actor-returpack,2
https://www.ragnsells.com,Ragn-Sells Group,,,SE,waste-operator,,,untracked,,,src/lib/data/actors.ts,actor-ragn-sells,2
https://www.raisio.com,Raisio Oyj,,,FI,corporate,,,untracked,,,src/lib/data/actors.ts,actor-raisio-oyj,2
https://www.regeringen.se/rattsliga-dokument/statens-offentliga-utredningar/2024/02/sou-20248/,Livsmedelsberedskap for en ny tid,Statens offentliga utredningar (Sverige),2024,SE,offentlig,,,untracked,,,src/lib/data/reports.ts,sou-2024-8-svensk-beredskap,2
https://www.regjeringen.no/,"NOU-er, Stortingsdokumenter og Juridiske Kilder",Food Systems 2026 Research,2026,,analyse,,,untracked,,,src/lib/data/sources.ts,src-65,2
https://www.regjeringen.no/contentassets/06b381ba03a74b4e9c58822890f7cc2f/utredning-av-funksjonelt-og-regnskapsmessig-skille-i-verdikjeden-for-mat-og-dagligvarer.pdf,Funksjonelt og regnskapsmessig skille,Menon Economics,2026,NO,konsulentrapport,,,untracked,,,src/lib/data/reports.ts,menon-funksjonelt-skille-2026,2
https://www.regjeringen.no/contentassets/139405f88a35456986e5aa579de7f290/sifo-rapport-1-2026-kunnskapsgrunnlag-om-kundeprogrammene-i-dagligvaremarkedet.pdf,SIFO: Lojalitetsprogrammer og prisdata,SIFO / OsloMet,2026,NO,akademia,,,untracked,,,src/lib/data/reports.ts,akademia-sifo-kundeprogram-2026,2
https://www.regjeringen.no/contentassets/41847427caa14feb8b8578af3d6d45bc/r15-2023-kartlegging-av-egne-merkevarer-og-vertikal-integrasjon-i-dagligvaremarkedet.pdf,SOA — EMV og Vertikal integrasjon,Samfunnsokonomisk Analyse,2023,NO,konsulentrapport,,,untracked,,,src/lib/data/reports.ts,soa-emv-2023,2
https://www.regjeringen.no/id3046671/,Regjeringen pressemelding id3046671 - beredskapslager matkorn (25. juni 2024); Regjeringen — beredskapslager matkorn,Regjeringen / LMD,2024,,insight-source; notat,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-111; src-146,4
https://www.regjeringen.no/id3101561/,Regjeringen pressemelding id3101561 - konkurransepakke dagligvare (19. mai 2025); Regjeringen — 19. mai 2025 konkurransepakke,Regjeringen / NFD,2025,,insight-source; notat,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-111; src-145,4
https://www.regjeringen.no/id3124887/,Prop. 4 L (2025-2026),,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-96,2
https://www.regjeringen.no/no/aktuelt/i-dag-far-konkurransetilsynet-et-nytt-verktoy-for-a-bekjempe-alvorlige-konkurranseproblemer/id3113837/,Markedsundersokelser § 14 — Status,Konkurransetilsynet,2026,NO,konkurransetilsyn,,,untracked,,,src/lib/data/reports.ts,kt-markedsundersokelser-2026,2
https://www.regjeringen.no/no/dep/lmd,Landbruks- og matdepartementet,,,NO,department,,,untracked,,,src/lib/data/actors.ts,actor-lmd,2
https://www.regjeringen.no/no/dep/nfd,Naerings- og fiskeridepartementet,,,NO,department,,,untracked,,,src/lib/data/actors.ts,actor-nfd,2
https://www.regjeringen.no/no/dokumenter/meld-st-11-20232024/id3033241/,Meld. St. 11 selvforsyning; Strategi for auka sjølvforsyning av jordbruksvarer,Landbruks- og matdepartementet,2024,,insight-source; rapport,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-01; ins-58; src-26,5
https://www.regjeringen.no/no/dokumenter/meld.-st.-11-20232024/id3028626/,Strategi for auka sjoelvforsyning,Landbruks- og matdepartementet,2024,NO,offentlig,,,untracked,,,src/lib/data/reports.ts,meld-st-11-selvforsyning,2
https://www.regjeringen.no/no/dokumenter/meld.-st.-4-20242025/id3056808/,Status dagligvaretiltak (10-punktsplanen),Naerings- og fiskeridepartementet,2024,NO,offentlig,,,untracked,,,src/lib/data/reports.ts,meld-st-4-dagligvare,2
https://www.regjeringen.no/no/dokumenter/nou-2013-6/id723782/,NOU 2013:6 God handelsskikk i dagligvarekjeden,Regjeringen (Handelslovutvalget),2013,NO,nou,,,untracked,,,src/lib/data/reports.ts,nou-2013-6-god-handelsskikk,2
https://www.regjeringen.no/no/dokumenter/nou-2022-14/id2930144/,Inntektsmaaling i jordbruket; Inntektsmåling i jordbruket,Grytten-utvalget; Regjeringen,2022,NO,nou,,,untracked,,,src/lib/data/reports.ts; src/lib/data/sources.ts,nou-2022-14; src-13,4
https://www.regjeringen.no/no/dokumenter/prop.-130-l-20242025/id3096529/,Regjeringen: Prop. 130 L matsvinnlov,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-88,2
https://www.regjeringen.no/no/tema/mat-fiske-og-landbruk/mat/matsvinn/bransjeavtale-om-matsvinn-reduksjon/id2891198/,Regjeringen: Bransjeavtale matsvinn,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-88,2
https://www.reitanretail.no/om-oss/rapporter,Reitan Retail / REMA 1000 (2024/2025),Reitan Retail AS,2024,NO,bransje,,,untracked,,,src/lib/data/reports.ts,reitan-2024-25,2
https://www.reitanretail.no/rapportering,Reitan Retail Års- og ansvarsrapport 2024 / Foreløpige tall 2025,Reitan AS,2025,,årsrapport,,,untracked,,,src/lib/data/sources.ts,src-54,2
https://www.restaurantrest.com,Restaurant Rest (KONKURS),,,NO,corporate,,,untracked,,,src/lib/data/actors.ts,actor-restaurant-rest,2
https://www.riksrevisjonen.no,Riksrevisjonen,,,NO,public-body,,,untracked,,,src/lib/data/actors.ts,actor-riksrevisjonen,2
https://www.riksrevisjonen.no/rapporter-mappe/no-2023-2024/matsikkerhet-og-beredskap-pa-jordbruksomradet/,Riksrevisjonens undersøkelse av matsikkerhet og beredskap på jordbruksområdet,Riksrevisjonen,2023,,rapport,,,untracked,,,src/lib/data/sources.ts,src-16,2
https://www.roaf.no,ROAF (Romerike Avfallsforedling IKS),,,NO,public-body,,,untracked,,,src/lib/data/actors.ts,actor-roaf,2
https://www.roal.fi,Roal Oy / AB Enzymes Finland,,,FI,company,,,untracked,,,src/lib/data/actors.ts,actor-roal-oy,2
https://www.royalgreenland.com,Royal Greenland,,,GL,corporate,,,untracked,,,src/lib/data/actors.ts,actor-royal-greenland,2
https://www.ruokavirasto.fi,Elintarvikemarkkinavaltuutettu (Finnish Food Market Ombudsman); Ruokavirasto,,,FI,regulator,,,untracked,,,src/lib/data/actors.ts,actor-elintarvikemarkkinavaltuutettu; actor-ruokavirasto,3
https://www.ruokavirasto.fi/globalassets/etmv/,Elintarvikemarkkinavaltuutettu toimintakertomus 2024,Ruokavirasto / Finnish Food Market Ombudsman,2024,,årsrapport,,,untracked,,,src/lib/data/sources.ts,src-143,2
https://www.s-ryhma.fi,S Group / SOK,,,FI,retailer,,,untracked,,,src/lib/data/actors.ts,actor-s-group,2
https://www.sallinggroup.com,Salling Group,,,DK,retailer,,,untracked,,,src/lib/data/actors.ts,actor-salling-group,2
https://www.samkeppni.is,Samkeppniseftirlitid,,,IS,regulator,,,untracked,,,src/lib/data/actors.ts,actor-samkeppniseftirlitid,2
https://www.samkeppni.is/urlausnir/skyrslur/,Island — Markedskonsentrasjon og vertikal integrasjon,Samkeppniseftirlitid,2024,IS,konkurransetilsyn,,,untracked,,,src/lib/data/reports.ts,is-markedsstruktur-2024,2
https://www.sciencedirect.com/science/article/pii/S305083552600001X,Impact of food retail market power on small food producers in Sweden: Challenges and opportunities,Lund University / Beijer Institute / Lund University,2026,,thesis,,,untracked,,,src/lib/data/theses.ts,lund-beijer-2026,2
https://www.sirknorge.no,Sirk Norge,,,NO,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-sirk-norge,2
https://www.skretting.com,Skretting (Nutreco/SHV),,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-skretting,2
https://www.slu.se,SLU Sveriges lantbruksuniversitet,,,SE,research,,,untracked,,,src/lib/data/actors.ts,actor-slu,2
https://www.slu.se/en/about-slu/organisation/future-platforms/slu-future-food/,SLU Future Food,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-91,2
https://www.smabrukarlaget.no,Norsk Bonde- og Smabrukarlag,,,NO,producer-organization,,,untracked,,,src/lib/data/actors.ts,actor-smabrukarlaget,2
https://www.smabrukarlaget.no/politikk/mat-og-produksjon/,NBS — Systemkritikk,Norsk Bonde- og Smaabrukarlag,2025,NO,bransje,,,untracked,,,src/lib/data/reports.ts,nbs-systemkritikk,2
https://www.sodexo.no,Sodexo,,,FR,company,,,untracked,,,src/lib/data/actors.ts,actor-sodexo,2
https://www.sorpa.is,SORPA bs.,,,IS,waste-operator,,,untracked,,,src/lib/data/actors.ts,actor-sorpa,2
https://www.stenarecycling.com,Stena Recycling (Stena Metall),,,SE,waste-operator,,,untracked,,,src/lib/data/actors.ts,actor-stena-recycling,2
https://www.stockholmresilience.org/,Nordic Food Systems for Improved Health and Sustainability; Stockholm Resilience Centre,Stockholm Resilience Centre,2019,,insight-source; rapport,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-03; src-23,4
https://www.stockholmresilience.org/download/18.66e0efc517643c2b810381d/1618468740819/SRC_Report%20Nordic%20Food%20Systems_%20June%202019%20adapted.pdf,Stockholm Resilience Centre — Nordic Food Systems,Stockholm Resilience Centre,2019,,tenketank,,,untracked,,,src/lib/data/reports.ts,stockholm-resilience-2019,2
https://www.stortinget.no/no/Representanter-og-komiteer/Komiteene/Naringskomite,Stortingets naeringskomite,,,NO,government,,,untracked,,,src/lib/data/actors.ts,actor-stortingets-naeringskomite,2
https://www.tine.no,TINE,,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-tine,2
https://www.toogoodtogo.com,Too Good To Go; Too Good To Go (HQ),,,DK,ngo; platform,,,untracked,,,src/lib/data/actors.ts,actor-too-good-to-go; actor-too-good-to-go-hq,3
https://www.tuni.fi,Tampere University Circular Economy Group,,,FI,research,,,untracked,,,src/lib/data/actors.ts,actor-tampere-uni,2
https://www.uib.no/en/persons/Tommy.Gabrielsen,UiB: Kjoepermakt i nordisk dagligvare,Universitetet i Bergen,2024,NO,akademia,,,untracked,,,src/lib/data/reports.ts,akademia-uib-kjopermakt,2
https://www.upphandlingsmyndigheten.se,Upphandlingsmyndigheten,,,SE,public-body,,,untracked,,,src/lib/data/actors.ts,actor-upphandlingsmyndigheten,2
https://www.urvinnslusjodur.is,Urvinnslusjodur (Icelandic Recycling Fund),,,IS,public-body,,,untracked,,,src/lib/data/actors.ts,actor-urvinnslusjodur,2
https://www.veramaris.com,Veramaris,,,US,company,,,untracked,,,src/lib/data/actors.ts,actor-veramaris,2
https://www.verminord.com,VermiNord,,,NO,waste-operator,,,untracked,,,src/lib/data/actors.ts,actor-verminord,2
https://www.virke.no,Virke Dagligvare,,,NO,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-virke-dagligvare,2
https://www.virke.no/analyse/statistikk-rapporter/dagligvarehandelen/,Dagligvarerapporten 2025,Virke Handel,2025,NO,bransje,,,untracked,,,src/lib/data/reports.ts,dagligvarerapporten-2025,2
https://www.visita.se,Visita,,,SE,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-visita,2
https://www.wur.nl,Wageningen University & Research,,,NL,research,,,untracked,,,src/lib/data/actors.ts,actor-wur,2
https://ynsect.com,Ynsect (BANKRUPT),,,FR,company,,,untracked,,,src/lib/data/actors.ts,actor-ynsect,2
konkurransetilsynet.no,Lønnsomhet på virksomhetsnivå 2017–2022; Ny hjemmel for markedsetterforskning; Vedtak om overtredelsesgebyr i dagligvaremarkedet,Konkurransetilsynet,2024; 2025,,analyse; lovverk; rapport,,,untracked,,,src/lib/data/sources.ts,src-36; src-42; src-44,4
matvett.no,Matsvinn i Norge 2024; Matsvinn i Norge 2024 — Status og utvikling,Matvett / NORSUS,2025,,insight-source; rapport,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-04; src-32,4
menon.no,Egne merkevarer (EMV) og innovasjon,Menon Economics,2024,,rapport,,,untracked,,,src/lib/data/sources.ts,src-37,2
miljodirektoratet.no,EUs forordning om avskogingsfrie produkter (EUDR),Miljødirektoratet,2025,,lovverk,,,untracked,,,src/lib/data/sources.ts,src-49,2
nesafinland.fi,National Emergency Supply Agency (NESA) / Huoltovarmuuskeskus (HVK),Finske myndigheter,2024,,analyse,,,untracked,,,src/lib/data/sources.ts,src-39,2
nibio.no,Beregning av sjølvforsyningsgrad; NIBIO sjolvforsyningsgrad,NIBIO,2023,,insight-source; rapport,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-01; src-31,4
osloeconomics.no,Konkurransen i dagligvaremarkedet – betydelig bedre enn sitt rykte!,Oslo Economics,2024,,rapport,,,untracked,,,src/lib/data/sources.ts,src-45,2
regjeringen.no,Anmodnings- og utredningsvedtak (Dagligvareseksjonen); Kartlegging av egne merkevarer og vertikal integrasjon; Totalkalkylen for jordbruket (1A og 1B),Budsjettnemnda for jordbruket; Nærings- og fiskeridepartementet; Samfunnsøkonomisk Analyse (SØA),2023; 2024,,rapport; statistikk,,,untracked,,,src/lib/data/sources.ts,src-27; src-28; src-47,4
smabrukarlaget.no,Plan for reell selvforsyning og jordbruksoppgjøret 2025,Norsk Bonde- og Småbrukarlag,2025,,rapport,,,untracked,,,src/lib/data/sources.ts,src-40,2
ssb.no/grensehandel,Grensehandel — Statistikk over dagsturer til utlandet,Statistisk sentralbyrå (SSB),2025,,statistikk,,,untracked,,,src/lib/data/sources.ts,src-43,2
uib.no/econ,Buyer power and exclusion in vertically related markets,Tommy Staahl Gabrielsen m.fl.,2025,,analyse,,,untracked,,,src/lib/data/sources.ts,src-38,2
virke.no,Dagligvarerapporten 2025 (Basert på 2024-tall),NielsenIQ / Virke,2025,,rapport,,,untracked,,,src/lib/data/sources.ts,src-29,2
